timestamp,day,hour,minute,temperature,humidity,nh3,co2,activity,ear_tag_temp,feeding_amount,anomaly_label
Day02-06:19,2,6,19,23.2,62.1,9.1,548.0,60.1,38.7,0,正常
Day02-06:20,2,6,20,23.9,59.7,5.8,609.0,72.2,38.8,0,正常
Day02-06:21,2,6,21,23.3,62.3,7.0,628.0,65.0,38.4,0,正常
Day02-06:22,2,6,22,23.7,60.7,7.1,574.0,69.4,38.8,0,正常
Day02-06:23,2,6,23,23.4,61.2,9.0,606.0,69.3,38.8,0,正常
Day02-06:24,2,6,24,23.3,60.5,7.2,589.0,67.2,38.7,0,正常
Day02-06:25,2,6,25,24.0,61.4,6.6,632.0,67.2,38.4,0,正常
Day02-06:26,2,6,26,23.2,63.4,7.5,660.0,58.7,38.6,0,正常
Day02-06:27,2,6,27,23.4,62.2,7.8,607.0,61.1,39.0,0,正常
Day02-06:28,2,6,28,23.6,62.3,8.9,553.0,64.8,38.8,0,正常
Day02-06:29,2,6,29,23.8,59.6,7.6,643.0,62.4,38.6,0,正常
Day02-06:30,2,6,30,23.7,60.7,4.8,538.0,66.2,38.9,0,正常
Day02-06:31,2,6,31,23.7,61.0,4.4,582.0,61.7,38.5,0,正常
Day02-06:32,2,6,32,23.2,61.8,8.8,558.0,68.4,38.7,0,正常
Day02-06:33,2,6,33,23.3,60.5,8.7,579.0,63.5,38.3,0,正常
Day02-06:34,2,6,34,23.4,60.7,5.1,582.0,63.7,39.0,0,正常
Day02-06:35,2,6,35,23.7,62.3,6.7,556.0,67.7,38.6,0,正常
Day02-06:36,2,6,36,23.2,61.5,4.7,585.0,67.7,38.2,0,正常
Day02-06:37,2,6,37,23.2,60.9,6.6,578.0,61.7,38.5,0,正常
Day02-06:38,2,6,38,23.3,62.5,4.6,528.0,58.9,38.7,0,正常
Day02-06:39,2,6,39,24.0,60.9,3.6,594.0,59.9,38.2,0,正常
Day02-06:40,2,6,40,23.7,59.6,4.6,622.0,53.3,38.1,0,正常
Day02-06:41,2,6,41,23.3,61.1,5.6,601.0,60.8,38.5,0,正常
Day02-06:42,2,6,42,23.9,60.7,5.4,614.0,65.3,38.8,0,正常
Day02-06:43,2,6,43,23.2,62.7,6.9,701.0,66.1,38.6,0,正常
Day02-06:44,2,6,44,23.6,61.3,6.8,581.0,68.9,38.1,0,正常
Day02-06:45,2,6,45,24.1,61.2,7.8,580.0,71.9,38.4,0,正常
Day02-06:46,2,6,46,23.4,61.3,7.5,599.0,66.4,38.6,0,正常
Day02-06:47,2,6,47,23.4,61.0,5.8,604.0,63.8,38.3,0,正常
Day02-06:48,2,6,48,23.5,59.4,5.4,611.0,65.8,38.8,0,正常
Day02-06:49,2,6,49,24.0,59.6,7.0,667.0,65.2,38.5,0,正常
Day02-06:50,2,6,50,23.4,59.1,6.0,593.0,58.6,38.6,0,正常
Day02-06:51,2,6,51,23.6,61.7,7.4,668.0,64.9,38.8,0,正常
Day02-06:52,2,6,52,23.9,61.7,5.0,544.0,70.8,38.7,0,正常
Day02-06:53,2,6,53,23.1,61.6,7.1,595.0,67.1,38.5,0,正常
Day02-06:54,2,6,54,22.6,60.3,9.9,628.0,68.4,38.5,0,正常
Day02-06:55,2,6,55,23.7,61.2,5.4,601.0,60.0,38.6,0,正常
Day02-06:56,2,6,56,23.3,63.6,5.5,614.0,68.0,38.7,0,正常
Day02-06:57,2,6,57,23.4,60.5,5.3,521.0,60.5,38.5,0,正常
Day02-06:58,2,6,58,23.2,62.6,7.3,710.0,65.2,38.5,0,正常
Day02-06:59,2,6,59,23.0,61.3,7.1,576.0,66.3,38.8,0,正常
Day02-07:00,2,7,0,23.9,58.9,4.8,704.0,87.9,38.4,2210.0,正常
Day02-07:01,2,7,1,24.2,60.7,8.3,738.0,88.3,38.4,2130.0,正常
Day02-07:02,2,7,2,23.7,59.4,8.6,738.0,90.1,38.7,2166.0,正常
Day02-07:03,2,7,3,24.1,56.3,6.6,627.0,87.6,38.7,2394.0,正常
Day02-07:04,2,7,4,24.1,60.8,6.5,710.0,99.0,38.7,2256.0,正常
Day02-07:05,2,7,5,24.1,57.3,7.9,628.0,92.0,39.2,2363.0,正常
Day02-07:06,2,7,6,24.1,61.8,6.0,702.0,93.4,39.0,2174.0,正常
Day02-07:07,2,7,7,24.5,58.6,5.8,780.0,87.0,38.9,2204.0,正常
Day02-07:08,2,7,8,24.1,60.7,6.1,688.0,94.0,38.7,2357.0,正常
Day02-07:09,2,7,9,24.4,59.1,7.9,730.0,89.4,38.7,2095.0,正常
Day02-07:10,2,7,10,24.5,59.1,6.8,740.0,84.4,38.6,2209.0,正常
Day02-07:11,2,7,11,23.8,60.2,7.1,670.0,88.7,38.3,2147.0,正常
Day02-07:12,2,7,12,24.5,58.7,9.0,657.0,86.1,38.2,2275.0,正常
Day02-07:13,2,7,13,24.1,59.3,5.8,754.0,89.7,39.1,2144.0,正常
Day02-07:14,2,7,14,24.3,61.2,8.4,691.0,94.8,38.0,2254.0,正常
Day02-07:15,2,7,15,23.8,61.1,7.0,736.0,92.9,38.8,1982.0,正常
Day02-07:16,2,7,16,24.3,59.4,7.8,662.0,96.4,38.5,2292.0,正常
Day02-07:17,2,7,17,23.7,60.5,8.8,812.0,87.4,38.6,2176.0,正常
Day02-07:18,2,7,18,24.1,59.1,5.9,703.0,84.2,38.4,2302.0,正常
Day02-07:19,2,7,19,24.2,59.0,8.8,706.0,85.9,38.6,2302.0,正常
Day02-07:20,2,7,20,24.1,57.4,7.3,711.0,87.6,38.5,2260.0,正常
Day02-07:21,2,7,21,23.6,58.1,5.9,621.0,97.8,38.7,2003.0,正常
Day02-07:22,2,7,22,24.3,57.2,8.6,637.0,93.2,39.0,2331.0,正常
Day02-07:23,2,7,23,24.0,59.1,8.8,824.0,90.2,38.6,2008.0,正常
Day02-07:24,2,7,24,24.3,58.1,7.5,613.0,96.1,38.7,2173.0,正常
Day02-07:25,2,7,25,23.1,60.2,7.3,651.0,93.0,38.4,2078.0,正常
Day02-07:26,2,7,26,24.4,59.6,7.5,711.0,90.1,38.6,2329.0,正常
Day02-07:27,2,7,27,24.4,59.7,7.6,691.0,90.2,39.4,2190.0,正常
Day02-07:28,2,7,28,23.9,59.4,7.2,731.0,86.2,38.9,2280.0,正常
Day02-07:29,2,7,29,24.0,60.1,7.3,782.0,92.1,39.1,2147.0,正常
Day02-07:30,2,7,30,24.7,58.3,6.9,645.0,84.3,38.7,2326.0,正常
Day02-07:31,2,7,31,24.6,58.9,7.3,723.0,94.9,38.8,2220.0,正常
Day02-07:32,2,7,32,23.9,60.8,8.8,597.0,93.4,38.3,2069.0,正常
Day02-07:33,2,7,33,24.6,61.0,6.4,692.0,87.6,38.5,2133.0,正常
Day02-07:34,2,7,34,24.0,59.5,7.1,639.0,98.4,38.0,2219.0,正常
Day02-07:35,2,7,35,24.4,59.0,8.9,753.0,87.6,38.6,2192.0,正常
Day02-07:36,2,7,36,24.1,59.6,9.1,801.0,85.6,37.9,2245.0,正常
Day02-07:37,2,7,37,24.3,59.3,6.3,762.0,100,38.8,2154.0,正常
Day02-07:38,2,7,38,24.2,61.2,5.7,666.0,94.0,38.8,2060.0,正常
Day02-07:39,2,7,39,24.2,59.3,8.9,697.0,88.3,38.5,2076.0,正常
Day02-07:40,2,7,40,23.9,60.9,6.2,667.0,92.2,37.9,2060.0,正常
Day02-07:41,2,7,41,24.2,60.5,6.9,731.0,91.3,38.4,2299.0,正常
Day02-07:42,2,7,42,24.0,59.0,5.6,649.0,97.6,38.1,2199.0,正常
Day02-07:43,2,7,43,24.2,59.5,6.9,701.0,88.9,38.5,2233.0,正常
Day02-07:44,2,7,44,24.1,59.6,8.2,736.0,85.0,38.7,2209.0,正常
Day02-07:45,2,7,45,23.6,59.7,8.8,719.0,90.3,38.5,2306.0,正常
Day02-07:46,2,7,46,24.1,59.0,6.9,687.0,95.1,38.5,2132.0,正常
Day02-07:47,2,7,47,24.5,58.0,10.8,763.0,91.2,38.2,2228.0,正常
Day02-07:48,2,7,48,24.3,60.0,6.2,680.0,93.3,38.7,2158.0,正常
Day02-07:49,2,7,49,23.9,59.0,5.0,662.0,75.9,38.3,2291.0,正常
Day02-07:50,2,7,50,24.6,60.1,6.1,668.0,88.5,39.0,2137.0,正常
Day02-07:51,2,7,51,24.0,57.8,8.3,617.0,89.2,38.9,2235.0,正常
Day02-07:52,2,7,52,24.1,58.6,8.4,672.0,87.0,39.0,2162.0,正常
Day02-07:53,2,7,53,23.9,59.4,8.1,759.0,87.3,38.7,2206.0,正常
Day02-07:54,2,7,54,23.9,58.8,5.4,756.0,92.3,38.2,2012.0,正常
Day02-07:55,2,7,55,23.8,60.5,8.7,681.0,92.9,38.6,2029.0,正常
Day02-07:56,2,7,56,24.1,58.8,7.7,758.0,85.5,38.3,2086.0,正常
Day02-07:57,2,7,57,24.3,59.2,4.6,636.0,93.5,38.2,2284.0,正常
Day02-07:58,2,7,58,24.4,58.8,6.0,721.0,89.5,38.2,2160.0,正常
Day02-07:59,2,7,59,23.9,59.2,7.7,704.0,89.3,38.0,2085.0,正常
Day02-08:00,2,8,0,24.4,59.2,11.2,803.0,83.6,38.5,0,正常
Day02-08:01,2,8,1,24.7,58.3,8.1,802.0,96.0,38.5,0,正常
Day02-08:02,2,8,2,24.6,58.9,7.8,751.0,84.4,38.4,0,正常
Day02-08:03,2,8,3,25.0,59.0,11.0,790.0,94.7,38.1,0,正常
Day02-08:04,2,8,4,24.9,58.4,8.8,797.0,90.7,38.4,0,正常
Day02-08:05,2,8,5,25.4,57.2,6.4,733.0,88.6,38.6,0,正常
Day02-08:06,2,8,6,24.4,59.2,8.0,831.0,90.2,38.6,0,正常
Day02-08:07,2,8,7,24.8,58.9,8.0,897.0,88.2,38.3,0,正常
Day02-08:08,2,8,8,24.8,57.6,5.2,839.0,85.1,38.6,0,正常
Day02-08:09,2,8,9,24.4,58.8,6.7,784.0,89.8,38.7,0,正常
Day02-08:10,2,8,10,24.9,58.7,10.6,787.0,93.1,38.6,0,正常
Day02-08:11,2,8,11,24.6,57.2,8.6,876.0,87.6,38.3,0,正常
Day02-08:12,2,8,12,24.9,60.6,7.5,761.0,95.4,38.0,0,正常
Day02-08:13,2,8,13,24.5,56.9,9.1,807.0,85.3,38.1,0,正常
Day02-08:14,2,8,14,24.6,57.3,6.2,787.0,92.3,38.7,0,正常
Day02-08:15,2,8,15,24.7,59.8,10.4,830.0,91.6,38.5,0,正常
Day02-08:16,2,8,16,25.0,57.7,7.7,761.0,86.8,38.6,0,正常
Day02-08:17,2,8,17,25.1,58.2,7.8,837.0,95.2,38.3,0,正常
Day02-08:18,2,8,18,24.8,59.1,6.4,761.0,86.2,38.9,0,正常
Day02-08:19,2,8,19,24.2,59.5,8.4,817.0,85.5,38.4,0,正常
Day02-08:20,2,8,20,24.0,56.8,8.8,763.0,81.6,38.5,0,正常
Day02-08:21,2,8,21,25.0,57.7,9.2,739.0,92.0,38.2,0,正常
Day02-08:22,2,8,22,24.9,57.7,9.9,786.0,82.7,38.3,0,正常
Day02-08:23,2,8,23,24.7,59.7,10.0,778.0,96.0,38.1,0,正常
Day02-08:24,2,8,24,24.5,57.4,3.2,833.0,92.0,38.8,0,正常
Day02-08:25,2,8,25,24.5,58.2,8.1,832.0,85.1,38.4,0,正常
Day02-08:26,2,8,26,24.8,57.9,6.7,892.0,84.9,38.6,0,正常
Day02-08:27,2,8,27,25.0,57.7,6.3,764.0,86.5,39.1,0,正常
Day02-08:28,2,8,28,24.0,56.8,9.2,782.0,98.9,38.4,0,正常
Day02-08:29,2,8,29,24.8,57.5,7.9,763.0,96.2,38.1,0,正常
Day02-08:30,2,8,30,25.0,57.0,13.8,723.0,88.4,38.7,0,正常
Day02-08:31,2,8,31,24.6,58.9,8.7,856.0,92.4,38.8,0,正常
Day02-08:32,2,8,32,24.5,57.3,8.0,768.0,95.0,38.6,0,正常
Day02-08:33,2,8,33,25.1,59.3,5.8,907.0,83.0,38.8,0,正常
Day02-08:34,2,8,34,24.3,57.3,7.4,841.0,96.8,38.3,0,正常
Day02-08:35,2,8,35,25.3,58.6,9.0,830.0,86.7,38.6,0,正常
Day02-08:36,2,8,36,24.7,58.2,6.1,798.0,81.3,39.0,0,正常
Day02-08:37,2,8,37,24.1,58.8,9.3,808.0,97.2,38.4,0,正常
Day02-08:38,2,8,38,24.7,59.3,10.5,740.0,89.5,38.8,0,正常
Day02-08:39,2,8,39,24.3,57.9,6.1,849.0,85.4,38.3,0,正常
Day02-08:40,2,8,40,24.0,56.8,8.1,772.0,98.0,38.1,0,正常
Day02-08:41,2,8,41,24.3,57.6,5.9,755.0,100,38.4,0,正常
Day02-08:42,2,8,42,24.8,59.3,9.1,696.0,91.0,38.8,0,正常
Day02-08:43,2,8,43,24.7,57.9,4.7,801.0,96.3,38.7,0,正常
Day02-08:44,2,8,44,25.0,57.7,9.6,805.0,94.2,39.0,0,正常
Day02-08:45,2,8,45,24.3,58.2,6.1,766.0,94.3,38.3,0,正常
Day02-08:46,2,8,46,24.9,57.6,9.3,827.0,87.3,38.4,0,正常
Day02-08:47,2,8,47,24.0,56.9,10.4,792.0,99.2,37.9,0,正常
Day02-08:48,2,8,48,25.1,57.3,8.3,818.0,92.3,38.6,0,正常
Day02-08:49,2,8,49,24.8,59.8,6.9,852.0,94.1,38.5,0,正常
Day02-08:50,2,8,50,24.3,58.0,6.4,796.0,81.5,38.5,0,正常
Day02-08:51,2,8,51,24.2,58.0,6.4,793.0,91.4,39.0,0,正常
Day02-08:52,2,8,52,24.4,57.4,9.2,798.0,94.0,38.3,0,正常
Day02-08:53,2,8,53,24.5,58.3,9.3,801.0,87.6,38.9,0,正常
Day02-08:54,2,8,54,24.2,56.1,7.2,909.0,85.7,38.0,0,正常
Day02-08:55,2,8,55,24.4,58.0,8.0,839.0,92.3,38.6,0,正常
Day02-08:56,2,8,56,24.8,57.2,8.6,793.0,89.7,38.6,0,正常
Day02-08:57,2,8,57,24.3,56.4,6.0,820.0,88.0,38.0,0,正常
Day02-08:58,2,8,58,24.7,58.1,11.6,765.0,94.4,38.8,0,正常
Day02-08:59,2,8,59,25.0,58.2,8.5,866.0,91.7,39.0,0,正常
Day02-09:00,2,9,0,24.6,59.0,7.2,839.0,63.2,38.6,0,正常
Day02-09:01,2,9,1,24.9,57.5,9.2,857.0,67.2,38.2,0,正常
Day02-09:02,2,9,2,24.7,57.5,8.4,873.0,59.3,38.3,0,正常
Day02-09:03,2,9,3,25.0,56.1,8.7,857.0,69.7,38.4,0,正常
Day02-09:04,2,9,4,25.1,57.0,9.0,927.0,65.9,38.4,0,正常
Day02-09:05,2,9,5,25.1,57.9,7.3,771.0,67.6,38.5,0,正常
Day02-09:06,2,9,6,25.0,59.8,6.6,832.0,68.4,38.5,0,正常
Day02-09:07,2,9,7,24.7,56.3,9.5,847.0,62.9,38.4,0,正常
Day02-09:08,2,9,8,24.5,57.2,7.6,813.0,63.9,38.7,0,正常
Day02-09:09,2,9,9,24.6,57.7,8.8,879.0,65.7,38.8,0,正常
Day02-09:10,2,9,10,25.4,59.9,11.7,936.0,59.4,38.8,0,正常
Day02-09:11,2,9,11,25.4,55.4,6.8,918.0,59.2,38.1,0,正常
Day02-09:12,2,9,12,25.0,56.1,10.0,894.0,65.3,38.4,0,正常
Day02-09:13,2,9,13,25.2,56.6,8.9,945.0,61.0,38.7,0,正常
Day02-09:14,2,9,14,24.6,56.2,8.0,862.0,58.6,38.7,0,正常
Day02-09:15,2,9,15,24.7,57.5,6.9,897.0,61.3,38.7,0,正常
Day02-09:16,2,9,16,24.8,56.5,9.3,819.0,59.5,38.5,0,正常
Day02-09:17,2,9,17,25.1,56.0,9.6,797.0,55.8,38.5,0,正常
Day02-09:18,2,9,18,24.6,57.5,10.3,899.0,63.7,38.4,0,正常
Day02-09:19,2,9,19,24.4,57.2,9.8,896.0,63.0,38.5,0,正常
Day02-09:20,2,9,20,25.4,59.3,7.6,951.0,73.3,38.9,0,正常
Day02-09:21,2,9,21,24.6,57.8,11.9,832.0,54.7,38.6,0,正常
Day02-09:22,2,9,22,24.9,56.6,10.1,954.0,60.4,38.6,0,正常
Day02-09:23,2,9,23,25.3,56.7,8.6,947.0,68.7,38.4,0,正常
Day02-09:24,2,9,24,24.8,57.3,8.9,907.0,59.3,38.8,0,正常
Day02-09:25,2,9,25,24.2,55.9,8.0,968.0,67.0,38.3,0,正常
Day02-09:26,2,9,26,24.8,57.5,5.5,882.0,61.4,38.3,0,正常
Day02-09:27,2,9,27,24.7,57.0,9.4,912.0,68.5,38.7,0,正常
Day02-09:28,2,9,28,24.9,56.5,9.1,849.0,67.0,38.6,0,正常
Day02-09:29,2,9,29,25.1,56.9,10.2,877.0,62.2,38.6,0,正常
Day02-09:30,2,9,30,25.4,57.3,9.3,762.0,63.4,39.1,0,正常
Day02-09:31,2,9,31,25.0,56.1,8.5,937.0,64.6,38.7,0,正常
Day02-09:32,2,9,32,25.0,57.1,9.6,875.0,69.8,38.6,0,正常
Day02-09:33,2,9,33,24.7,57.9,9.6,937.0,64.0,38.3,0,正常
Day02-09:34,2,9,34,25.2,57.8,8.8,947.0,55.3,38.0,0,正常
Day02-09:35,2,9,35,24.8,57.8,8.7,774.0,67.6,38.1,0,正常
Day02-09:36,2,9,36,25.0,57.5,6.2,872.0,61.1,38.8,0,正常
Day02-09:37,2,9,37,24.4,56.1,9.3,900.0,70.9,38.5,0,正常
Day02-09:38,2,9,38,24.4,57.4,8.5,854.0,53.7,38.7,0,正常
Day02-09:39,2,9,39,24.9,56.5,10.6,994.0,64.8,38.2,0,正常
Day02-09:40,2,9,40,25.1,57.6,9.0,895.0,74.6,38.4,0,正常
Day02-09:41,2,9,41,25.2,57.3,6.2,921.0,62.6,38.7,0,正常
Day02-09:42,2,9,42,25.4,57.3,9.2,902.0,63.1,38.8,0,正常
Day02-09:43,2,9,43,24.4,57.4,11.3,865.0,72.8,38.5,0,正常
Day02-09:44,2,9,44,24.9,59.0,8.4,840.0,63.8,38.2,0,正常
Day02-09:45,2,9,45,24.9,58.0,11.1,869.0,61.8,39.3,0,正常
Day02-09:46,2,9,46,24.9,58.0,7.6,920.0,59.1,38.7,0,正常
Day02-09:47,2,9,47,24.8,57.0,8.7,724.0,66.0,38.1,0,正常
Day02-09:48,2,9,48,24.7,58.0,9.1,849.0,68.2,38.6,0,正常
Day02-09:49,2,9,49,24.6,57.6,9.2,852.0,60.6,38.6,0,正常
Day02-09:50,2,9,50,24.6,58.5,5.2,909.0,74.9,38.4,0,正常
Day02-09:51,2,9,51,25.0,58.4,10.7,869.0,67.9,38.4,0,正常
Day02-09:52,2,9,52,24.8,56.6,9.5,789.0,64.5,38.5,0,正常
Day02-09:53,2,9,53,25.2,56.8,11.3,836.0,69.3,38.6,0,正常
Day02-09:54,2,9,54,24.2,57.8,8.1,918.0,72.3,38.4,0,正常
Day02-09:55,2,9,55,25.2,57.1,9.6,924.0,63.0,38.4,0,正常
Day02-09:56,2,9,56,24.8,58.2,8.3,926.0,62.3,38.7,0,正常
Day02-09:57,2,9,57,25.2,57.9,7.0,862.0,76.8,38.5,0,正常
Day02-09:58,2,9,58,24.9,57.1,9.4,830.0,55.5,38.1,0,正常
Day02-09:59,2,9,59,25.2,57.3,9.7,859.0,65.4,38.6,0,正常
Day02-10:00,2,10,0,24.6,57.2,7.4,938.0,70.2,38.5,0,正常
Day02-10:01,2,10,1,25.7,56.9,7.7,984.0,68.4,38.5,0,正常
Day02-10:02,2,10,2,25.0,58.4,10.2,927.0,65.0,38.2,0,正常
Day02-10:03,2,10,3,24.8,58.2,9.6,1007.0,66.4,38.6,0,正常
Day02-10:04,2,10,4,24.8,56.7,8.8,937.0,60.5,38.3,0,正常
Day02-10:05,2,10,5,24.9,58.8,8.7,904.0,63.6,38.8,0,正常
Day02-10:06,2,10,6,25.1,55.3,11.2,967.0,67.6,38.8,0,正常
Day02-10:07,2,10,7,25.5,58.8,9.0,1018.0,68.7,38.4,0,正常
Day02-10:08,2,10,8,25.1,54.4,7.9,945.0,69.0,38.2,0,正常
Day02-10:09,2,10,9,24.8,57.1,10.6,978.0,66.2,38.8,0,正常
Day02-10:10,2,10,10,25.4,57.1,9.6,986.0,59.0,38.5,0,正常
Day02-10:11,2,10,11,24.8,56.3,9.1,914.0,69.1,38.4,0,正常
Day02-10:12,2,10,12,24.6,57.7,10.0,963.0,55.1,39.0,0,正常
Day02-10:13,2,10,13,24.8,55.8,9.5,1002.0,68.8,37.8,0,正常
Day02-10:14,2,10,14,24.5,56.5,10.1,938.0,68.7,38.4,0,正常
Day02-10:15,2,10,15,25.3,58.3,10.6,953.0,68.4,38.5,0,正常
Day02-10:16,2,10,16,25.1,57.5,8.2,898.0,59.4,38.7,0,正常
Day02-10:17,2,10,17,25.0,57.3,7.8,923.0,67.2,38.2,0,正常
Day02-10:18,2,10,18,24.9,57.6,8.4,962.0,66.7,38.7,0,正常
Day02-10:19,2,10,19,25.3,56.5,7.4,931.0,61.8,39.0,0,正常
Day02-10:20,2,10,20,24.7,57.3,8.8,961.0,61.9,38.8,0,正常
Day02-10:21,2,10,21,24.9,56.9,10.8,975.0,64.5,38.8,0,正常
Day02-10:22,2,10,22,24.8,54.8,10.8,1009.0,62.3,38.8,0,正常
Day02-10:23,2,10,23,25.2,56.6,10.5,933.0,66.7,38.4,0,正常
Day02-10:24,2,10,24,25.0,55.6,7.6,967.0,61.5,38.1,0,正常
Day02-10:25,2,10,25,25.1,58.6,9.0,975.0,65.2,38.7,0,正常
Day02-10:26,2,10,26,24.0,59.1,13.4,998.0,60.1,38.6,0,正常
Day02-10:27,2,10,27,25.0,55.3,8.9,976.0,70.5,38.8,0,正常
Day02-10:28,2,10,28,25.3,58.2,10.7,875.0,54.3,38.3,0,正常
Day02-10:29,2,10,29,24.7,56.5,8.7,914.0,64.1,38.8,0,正常
Day02-10:30,2,10,30,24.5,58.9,9.5,991.0,63.4,38.7,0,正常
Day02-10:31,2,10,31,24.8,55.0,8.7,994.0,68.0,37.9,0,正常
Day02-10:32,2,10,32,25.1,56.4,10.7,945.0,71.8,38.4,0,正常
Day02-10:33,2,10,33,24.6,55.6,8.4,951.0,63.2,38.7,0,正常
Day02-10:34,2,10,34,25.1,54.7,9.5,948.0,69.5,38.8,0,正常
Day02-10:35,2,10,35,24.5,56.4,9.3,970.0,67.5,38.5,0,正常
Day02-10:36,2,10,36,25.4,56.1,9.0,987.0,61.7,38.6,0,正常
Day02-10:37,2,10,37,25.0,55.8,11.0,857.0,56.3,39.2,0,正常
Day02-10:38,2,10,38,25.1,56.0,7.6,933.0,65.1,37.9,0,正常
Day02-10:39,2,10,39,24.9,56.0,10.9,922.0,56.3,38.6,0,正常
Day02-10:40,2,10,40,24.8,56.3,10.4,963.0,64.5,39.0,0,正常
Day02-10:41,2,10,41,24.8,59.3,9.5,968.0,61.1,38.3,0,正常
Day02-10:42,2,10,42,25.2,56.6,9.1,964.0,63.5,38.2,0,正常
Day02-10:43,2,10,43,25.0,55.5,11.3,980.0,64.4,38.6,0,正常
Day02-10:44,2,10,44,24.9,57.3,11.4,1010.0,72.4,38.6,0,正常
Day02-10:45,2,10,45,25.1,58.5,8.7,977.0,61.5,38.6,0,正常
Day02-10:46,2,10,46,24.5,57.2,10.7,961.0,61.3,39.0,0,正常
Day02-10:47,2,10,47,25.0,57.6,9.1,909.0,61.4,38.9,0,正常
Day02-10:48,2,10,48,24.8,57.5,7.7,1013.0,71.0,38.8,0,正常
Day02-10:49,2,10,49,25.2,57.1,10.1,883.0,59.5,38.4,0,正常
Day02-10:50,2,10,50,24.9,55.4,8.7,991.0,56.9,38.4,0,正常
Day02-10:51,2,10,51,25.8,57.9,8.8,865.0,61.1,38.6,0,正常
Day02-10:52,2,10,52,25.3,57.1,12.5,940.0,65.4,38.4,0,正常
Day02-10:53,2,10,53,24.5,56.7,10.0,893.0,62.1,38.5,0,正常
Day02-10:54,2,10,54,25.2,57.1,7.6,838.0,64.3,38.5,0,正常
Day02-10:55,2,10,55,24.5,58.3,11.1,944.0,67.8,39.1,0,正常
Day02-10:56,2,10,56,25.1,57.1,9.1,918.0,64.3,38.5,0,正常
Day02-10:57,2,10,57,24.8,57.2,10.9,922.0,65.8,38.0,0,正常
Day02-10:58,2,10,58,24.9,55.9,10.5,1036.0,66.4,38.6,0,正常
Day02-10:59,2,10,59,25.1,57.5,8.5,873.0,55.0,38.5,0,正常
Day02-11:00,2,11,0,24.8,58.1,8.5,954.0,59.4,38.7,0,正常
Day02-11:01,2,11,1,24.6,57.7,10.8,899.0,66.9,38.8,0,正常
Day02-11:02,2,11,2,25.2,56.8,11.5,1043.0,65.7,39.0,0,正常
Day02-11:03,2,11,3,24.9,56.4,11.5,990.0,57.0,38.2,0,正常
Day02-11:04,2,11,4,25.1,58.0,9.1,960.0,65.6,38.6,0,正常
Day02-11:05,2,11,5,25.1,57.4,8.2,941.0,70.8,38.1,0,正常
Day02-11:06,2,11,6,25.0,57.0,12.0,965.0,53.0,38.7,0,正常
Day02-11:07,2,11,7,24.6,57.3,11.1,982.0,57.8,38.0,0,正常
Day02-11:08,2,11,8,24.5,56.5,11.1,1013.0,62.9,38.7,0,正常
Day02-11:09,2,11,9,24.9,55.7,10.2,941.0,67.8,39.0,0,正常
Day02-11:10,2,11,10,24.7,56.6,8.2,917.0,55.9,38.3,0,正常
Day02-11:11,2,11,11,24.5,56.2,12.2,986.0,65.2,39.0,0,正常
Day02-11:12,2,11,12,24.5,55.7,11.4,968.0,60.6,38.7,0,正常
Day02-11:13,2,11,13,24.9,58.0,11.9,1035.0,63.1,38.1,0,正常
Day02-11:14,2,11,14,24.4,55.9,10.9,996.0,71.1,38.8,0,正常
Day02-11:15,2,11,15,25.2,57.3,6.4,1040.0,64.5,38.5,0,正常
Day02-11:16,2,11,16,24.7,56.9,10.8,1009.0,65.4,38.9,0,正常
Day02-11:17,2,11,17,24.4,57.7,8.3,967.0,61.4,37.6,0,正常
Day02-11:18,2,11,18,24.6,56.5,12.0,1014.0,67.0,38.4,0,正常
Day02-11:19,2,11,19,24.9,56.7,11.4,943.0,69.7,38.6,0,正常
Day02-11:20,2,11,20,25.0,58.2,11.3,1062.0,69.4,38.3,0,正常
Day02-11:21,2,11,21,24.8,58.5,10.6,1000.0,64.5,38.4,0,正常
Day02-11:22,2,11,22,25.2,57.1,11.0,1026.0,66.0,38.4,0,正常
Day02-11:23,2,11,23,25.1,57.8,10.7,942.0,74.1,38.5,0,正常
Day02-11:24,2,11,24,25.3,57.7,11.6,940.0,66.2,38.8,0,正常
Day02-11:25,2,11,25,24.2,57.4,8.0,979.0,74.2,38.9,0,正常
Day02-11:26,2,11,26,24.4,57.5,12.4,1005.0,70.5,39.0,0,正常
Day02-11:27,2,11,27,24.8,58.3,9.1,990.0,68.0,38.6,0,正常
Day02-11:28,2,11,28,24.8,56.1,9.1,928.0,59.3,38.2,0,正常
Day02-11:29,2,11,29,25.0,57.3,9.5,883.0,60.0,38.3,0,正常
Day02-11:30,2,11,30,25.0,56.8,10.2,879.0,67.2,37.8,0,正常
Day02-11:31,2,11,31,25.0,57.1,9.7,1064.0,63.8,38.5,0,正常
Day02-11:32,2,11,32,24.6,58.5,9.7,975.0,65.1,39.1,0,正常
Day02-11:33,2,11,33,25.2,56.5,10.9,998.0,72.5,38.6,0,正常
Day02-11:34,2,11,34,24.4,57.5,11.6,996.0,74.2,38.6,0,正常
Day02-11:35,2,11,35,25.0,59.0,11.3,923.0,61.6,39.2,0,正常
Day02-11:36,2,11,36,25.1,56.4,10.2,1004.0,59.8,39.0,0,正常
Day02-11:37,2,11,37,25.0,56.5,8.6,978.0,69.7,39.1,0,正常
